time,open,high,low,close,volume
2026-04-17 01:00:00,48609.5,48662.2,48608.5,48647.0,657
2026-04-17 02:00:00,48647.0,48680.2,48642.0,48651.0,529
2026-04-17 03:00:00,48650.0,48654.7,48617.0,48641.0,1439
2026-04-17 04:00:00,48640.0,48650.0,48630.0,48645.0,1057
2026-04-17 05:00:00,48645.0,48656.2,48619.0,48630.0,611
2026-04-17 06:00:00,48630.0,48637.7,48617.0,48624.0,524
2026-04-17 07:00:00,48625.0,48666.2,48621.0,48637.0,621
2026-04-17 08:00:00,48637.0,48677.0,48614.0,48674.0,918
2026-04-17 09:00:00,48674.0,48689.0,48640.0,48664.0,1293
2026-04-17 10:00:00,48664.0,48716.5,48664.0,48708.0,1768
2026-04-17 11:00:00,48708.0,48728.0,48692.0,48725.0,1855
2026-04-17 12:00:00,48725.0,48744.5,48706.0,48735.0,1710
2026-04-17 13:00:00,48736.0,48737.0,48709.0,48735.0,1620
2026-04-17 14:00:00,48735.0,48811.0,48732.0,48805.0,1561
2026-04-17 15:00:00,48805.0,49131.5,48794.0,49126.5,5377
2026-04-17 16:00:00,49126.5,49338.0,49034.0,49310.0,10290
2026-04-17 17:00:00,49310.0,49645.0,49288.0,49556.0,8331
2026-04-17 18:00:00,49556.0,49669.0,49498.0,49652.0,7316
2026-04-17 19:00:00,49652.0,49719.0,49617.0,49696.0,4608
2026-04-17 20:00:00,49696.0,49707.0,49457.0,49536.0,6380
2026-04-17 21:00:00,49536.0,49548.0,49439.0,49449.0,5575
2026-04-17 22:00:00,49449.0,49489.0,49401.0,49434.0,5129
2026-04-20 01:00:00,49037.5,49074.0,48891.0,49021.0,3925
2026-04-20 02:00:00,49021.0,49037.0,48948.0,48973.0,1899
2026-04-20 03:00:00,48973.0,49032.0,48945.0,49012.0,3280
2026-04-20 04:00:00,49011.0,49111.0,49011.0,49102.0,2018
2026-04-20 05:00:00,49102.0,49107.0,49080.0,49101.0,1189
2026-04-20 06:00:00,49100.0,49115.0,49072.0,49075.0,967
2026-04-20 07:00:00,49074.0,49112.0,49066.0,49104.0,988
2026-04-20 08:00:00,49104.0,49108.0,49047.0,49079.0,1659
2026-04-20 09:00:00,49079.0,49150.0,49072.0,49126.0,2487
2026-04-20 10:00:00,49127.0,49175.0,49050.0,49081.0,4815
2026-04-20 11:00:00,49085.0,49179.0,49050.0,49172.0,3352
2026-04-20 12:00:00,49173.0,49201.0,49141.0,49168.0,2220
2026-04-20 13:00:00,49168.0,49233.5,49162.0,49163.0,2106
2026-04-20 14:00:00,49163.0,49211.0,49122.0,49206.0,3143
2026-04-20 15:00:00,49207.0,49271.0,49186.5,49248.5,3415
2026-04-20 16:00:00,49248.5,49489.7,49228.0,49450.0,7925
2026-04-20 17:00:00,49452.0,49475.0,49242.5,49318.0,8591
2026-04-20 18:00:00,49320.0,49428.0,49290.0,49406.0,7200
2026-04-20 19:00:00,49406.0,49410.0,49319.0,49379.0,4694
2026-04-20 20:00:00,49379.0,49432.0,49340.0,49352.0,4307
2026-04-20 21:00:00,49352.0,49432.0,49326.0,49391.0,3935
2026-04-20 22:00:00,49391.0,49446.0,49368.0,49442.0,3823
2026-04-20 23:00:00,49444.5,49535.0,49426.0,49491.7,2212
2026-04-21 01:00:00,49492.0,49544.0,49490.5,49530.0,1099
2026-04-21 02:00:00,49530.0,49532.0,49505.0,49513.0,466
2026-04-21 03:00:00,49513.0,49523.0,49462.0,49521.0,2024
2026-04-21 04:00:00,49521.0,49556.0,49498.0,49531.0,1478
2026-04-21 05:00:00,49531.0,49556.0,49525.0,49532.0,853
2026-04-21 06:00:00,49532.0,49536.0,49482.0,49503.0,799
2026-04-21 07:00:00,49503.0,49533.0,49503.0,49525.0,544
2026-04-21 08:00:00,49525.0,49575.0,49525.0,49531.0,962
2026-04-21 09:00:00,49531.0,49547.0,49518.0,49526.0,1344
2026-04-21 10:00:00,49526.0,49555.0,49473.0,49513.0,2758
2026-04-21 11:00:00,49514.0,49564.0,49486.0,49547.0,2606
2026-04-21 12:00:00,49547.0,49725.0,49518.0,49723.0,2215
2026-04-21 13:00:00,49724.0,49764.0,49687.0,49743.0,2482
2026-04-21 14:00:00,49743.0,49788.0,49700.0,49727.0,3014
2026-04-21 15:00:00,49726.0,49752.0,49650.0,49684.5,4284
2026-04-21 16:00:00,49684.5,49849.0,49623.4,49778.0,7329
2026-04-21 17:00:00,49778.0,49818.0,49425.0,49432.0,8637
2026-04-21 18:00:00,49433.0,49463.0,49296.0,49358.0,9082
2026-04-21 19:00:00,49358.0,49435.0,49285.0,49286.0,6261
2026-04-21 20:00:00,49286.0,49408.0,49151.0,49292.0,7988
2026-04-21 21:00:00,49292.0,49333.0,49186.0,49270.0,6377
2026-04-21 22:00:00,49270.0,49373.0,49037.0,49145.0,8386
2026-04-21 23:00:00,49146.0,49399.0,49099.0,49307.4,5148
2026-04-22 01:00:00,49312.5,49352.0,49309.0,49316.0,1460
2026-04-22 02:00:00,49316.0,49354.0,49302.0,49353.0,1039
2026-04-22 03:00:00,49353.0,49396.0,49353.0,49361.0,1947
2026-04-22 04:00:00,49362.0,49403.0,49360.0,49386.0,1686
2026-04-22 05:00:00,49386.0,49404.0,49382.0,49385.0,932
2026-04-22 06:00:00,49386.0,49398.0,49356.0,49362.0,868
2026-04-22 07:00:00,49362.0,49377.0,49335.0,49337.0,960
2026-04-22 08:00:00,49337.0,49458.0,49333.0,49413.0,2200
2026-04-22 09:00:00,49414.0,49437.0,49369.0,49424.0,1852
2026-04-22 10:00:00,49425.0,49456.0,49397.0,49422.0,3144
2026-04-22 11:00:00,49422.0,49432.0,49311.5,49376.0,3357
2026-04-22 12:00:00,49376.0,49424.0,49343.0,49372.0,3052
2026-04-22 13:00:00,49372.0,49417.0,49336.0,49399.0,2992
2026-04-22 14:00:00,49399.0,49459.0,49372.0,49453.0,2793
2026-04-22 15:00:00,49457.0,49538.0,49421.0,49425.5,3642
2026-04-22 16:00:00,49424.5,49592.0,49410.0,49587.0,8315
2026-04-22 17:00:00,49586.0,49620.0,49475.0,49536.0,8341
2026-04-22 18:00:00,49536.0,49555.0,49436.0,49475.0,6592
2026-04-22 19:00:00,49474.0,49503.0,49385.0,49395.0,5127
2026-04-22 20:00:00,49395.0,49489.0,49387.0,49397.0,4771
2026-04-22 21:00:00,49397.0,49407.0,49326.0,49359.0,3674
2026-04-22 22:00:00,49359.0,49492.0,49332.0,49474.0,4615
2026-04-22 23:00:00,49474.0,49482.0,49236.0,49311.3,3626
2026-04-23 01:00:00,49338.0,49342.0,49286.0,49299.0,1121
2026-04-23 02:00:00,49300.0,49317.0,49292.0,49308.0,716
2026-04-23 03:00:00,49307.0,49308.0,48945.0,49274.0,6490
2026-04-23 04:00:00,49274.0,49274.0,49181.0,49192.0,3712
2026-04-23 05:00:00,49192.0,49207.0,49143.0,49152.0,3698
2026-04-23 06:00:00,49152.0,49178.0,49099.0,49134.0,3290
2026-04-23 07:00:00,49134.0,49177.0,49114.0,49170.0,1961
2026-04-23 08:00:00,49170.0,49183.0,49137.0,49181.0,2347
2026-04-23 09:00:00,49182.0,49221.0,49180.0,49206.0,2357
2026-04-23 10:00:00,49205.0,49262.0,49190.0,49235.0,3823
2026-04-23 11:00:00,49235.0,49271.0,49171.0,49184.0,3913
2026-04-23 12:00:00,49184.0,49229.0,49145.0,49186.0,3781
2026-04-23 13:00:00,49186.0,49186.0,49069.0,49172.0,3680
2026-04-23 14:00:00,49172.0,49265.5,49108.0,49260.0,4437
2026-04-23 15:00:00,49259.0,49357.5,49150.0,49229.5,4999
2026-04-23 16:00:00,49229.5,49352.4,49191.0,49305.0,7202
2026-04-23 17:00:00,49304.0,49519.0,49242.0,49489.0,7928
2026-04-23 18:00:00,49489.0,49507.7,49365.0,49414.0,6279
2026-04-23 19:00:00,49414.0,49423.0,49364.0,49401.0,4946
2026-04-23 20:00:00,49401.0,49413.0,48854.0,49160.0,11590
2026-04-23 21:00:00,49163.0,49346.0,49134.0,49236.0,8146
2026-04-23 22:00:00,49237.0,49337.0,49181.0,49302.0,6938
2026-04-23 23:00:00,49302.0,49303.0,49177.0,49207.0,2965
2026-04-24 01:00:00,49240.5,49269.0,49225.0,49255.0,1654
2026-04-24 02:00:00,49255.0,49284.0,49238.0,49282.0,929
2026-04-24 03:00:00,49283.0,49312.0,49251.0,49262.0,2586
2026-04-24 04:00:00,49262.0,49267.0,49213.0,49241.0,2568
2026-04-24 05:00:00,49239.0,49244.0,49143.0,49151.0,2327
2026-04-24 06:00:00,49151.0,49184.0,49138.0,49164.0,2127
2026-04-24 07:00:00,49163.0,49207.0,49154.0,49198.0,1591
2026-04-24 08:00:00,49198.0,49252.8,49175.0,49240.0,1606
2026-04-24 09:00:00,49240.0,49252.0,49204.0,49224.0,2009
2026-04-24 10:00:00,49221.0,49266.0,49206.0,49246.0,2764
2026-04-24 11:00:00,49246.0,49255.0,49109.0,49123.0,4294
2026-04-24 12:00:00,49123.0,49161.0,49072.0,49137.0,3394
2026-04-24 13:00:00,49138.0,49182.0,49135.0,49160.0,2568
2026-04-24 14:00:00,49159.0,49416.0,49159.0,49292.0,6717
2026-04-24 15:00:00,49294.0,49324.0,49149.0,49207.0,5005
2026-04-24 16:00:00,49207.0,49324.5,49074.0,49133.0,8219
2026-04-24 17:00:00,49134.0,49192.0,49061.0,49123.0,8879
